2024-03-26 15:37:01,364 INFO    MainThread:22230 [wandb_setup.py:_flush():76] Current SDK version is 0.16.5
2024-03-27 09:36:19,836 INFO    MainThread:22230 [wandb_run.py:_config_callback():1347] config_cb None None {'vocab_size': 30522, 'max_position_embeddings': 512, 'sinusoidal_pos_embds': False, 'n_layers': 6, 'n_heads': 12, 'dim': 768, 'hidden_dim': 3072, 'dropout': 0.1, 'attention_dropout': 0.1, 'activation': 'gelu', 'initializer_range': 0.02, 'qa_dropout': 0.1, 'seq_classif_dropout': 0.2, 'return_dict': True, 'output_hidden_states': False, 'output_attentions': False, 'torchscript': False, 'torch_dtype': None, 'use_bfloat16': False, 'tf_legacy_loss': False, 'pruned_heads': {}, 'tie_word_embeddings': True, 'is_encoder_decoder': False, 'is_decoder': False, 'cross_attention_hidden_size': None, 'add_cross_attention': False, 'tie_encoder_decoder': False, 'max_length': 20, 'min_length': 0, 'do_sample': False, 'early_stopping': False, 'num_beams': 1, 'num_beam_groups': 1, 'diversity_penalty': 0.0, 'temperature': 1.0, 'top_k': 50, 'top_p': 1.0, 'typical_p': 1.0, 'repetition_penalty': 1.0, 'length_penalty': 1.0, 'no_repeat_ngram_size': 0, 'encoder_no_repeat_ngram_size': 0, 'bad_words_ids': None, 'num_return_sequences': 1, 'chunk_size_feed_forward': 0, 'output_scores': False, 'return_dict_in_generate': False, 'forced_bos_token_id': None, 'forced_eos_token_id': None, 'remove_invalid_values': False, 'exponential_decay_length_penalty': None, 'suppress_tokens': None, 'begin_suppress_tokens': None, 'architectures': ['DistilBertForMaskedLM'], 'finetuning_task': None, 'id2label': {0: '0', 1: '1'}, 'label2id': {'0': 0, '1': 1}, 'tokenizer_class': None, 'prefix': None, 'bos_token_id': None, 'pad_token_id': 0, 'eos_token_id': None, 'sep_token_id': None, 'decoder_start_token_id': None, 'task_specific_params': None, 'problem_type': None, '_name_or_path': 'distilbert/distilbert-base-uncased', 'transformers_version': '4.36.1', 'model_type': 'distilbert', 'tie_weights_': True, 'output_dir': './models/distilbert-v0', 'overwrite_output_dir': False, 'do_train': False, 'do_eval': True, 'do_predict': False, 'evaluation_strategy': 'epoch', 'prediction_loss_only': False, 'per_device_train_batch_size': 8, 'per_device_eval_batch_size': 8, 'per_gpu_train_batch_size': None, 'per_gpu_eval_batch_size': None, 'gradient_accumulation_steps': 1, 'eval_accumulation_steps': None, 'eval_delay': 0, 'learning_rate': 2e-05, 'weight_decay': 0.01, 'adam_beta1': 0.9, 'adam_beta2': 0.999, 'adam_epsilon': 1e-08, 'max_grad_norm': 1.0, 'num_train_epochs': 10, 'max_steps': -1, 'lr_scheduler_type': 'linear', 'lr_scheduler_kwargs': {}, 'warmup_ratio': 0.0, 'warmup_steps': 0, 'log_level': 'passive', 'log_level_replica': 'warning', 'log_on_each_node': True, 'logging_dir': './models/distilbert-v0/runs/Mar27_09-36-19_X395', 'logging_strategy': 'steps', 'logging_first_step': False, 'logging_steps': 500, 'logging_nan_inf_filter': True, 'save_strategy': 'epoch', 'save_steps': 500, 'save_total_limit': None, 'save_safetensors': True, 'save_on_each_node': False, 'save_only_model': False, 'no_cuda': False, 'use_cpu': False, 'use_mps_device': False, 'seed': 42, 'data_seed': None, 'jit_mode_eval': False, 'use_ipex': False, 'bf16': False, 'fp16': False, 'fp16_opt_level': 'O1', 'half_precision_backend': 'auto', 'bf16_full_eval': False, 'fp16_full_eval': False, 'tf32': None, 'local_rank': 0, 'ddp_backend': None, 'tpu_num_cores': None, 'tpu_metrics_debug': False, 'debug': [], 'dataloader_drop_last': False, 'eval_steps': None, 'dataloader_num_workers': 0, 'past_index': -1, 'run_name': './models/distilbert-v0', 'disable_tqdm': False, 'remove_unused_columns': True, 'label_names': None, 'load_best_model_at_end': True, 'metric_for_best_model': 'loss', 'greater_is_better': False, 'ignore_data_skip': False, 'fsdp': [], 'fsdp_min_num_params': 0, 'fsdp_config': {'min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}, 'fsdp_transformer_layer_cls_to_wrap': None, 'deepspeed': None, 'label_smoothing_factor': 0.0, 'optim': 'adamw_torch', 'optim_args': None, 'adafactor': False, 'group_by_length': False, 'length_column_name': 'length', 'report_to': ['tensorboard', 'wandb'], 'ddp_find_unused_parameters': None, 'ddp_bucket_cap_mb': None, 'ddp_broadcast_buffers': None, 'dataloader_pin_memory': True, 'dataloader_persistent_workers': False, 'skip_memory_metrics': True, 'use_legacy_prediction_loop': False, 'push_to_hub': False, 'resume_from_checkpoint': None, 'hub_model_id': None, 'hub_strategy': 'every_save', 'hub_token': '<HUB_TOKEN>', 'hub_private_repo': False, 'hub_always_push': False, 'gradient_checkpointing': False, 'gradient_checkpointing_kwargs': None, 'include_inputs_for_metrics': False, 'fp16_backend': 'auto', 'push_to_hub_model_id': None, 'push_to_hub_organization': None, 'push_to_hub_token': '<PUSH_TO_HUB_TOKEN>', 'mp_parameters': '', 'auto_find_batch_size': False, 'full_determinism': False, 'torchdynamo': None, 'ray_scope': 'last', 'ddp_timeout': 1800, 'torch_compile': False, 'torch_compile_backend': None, 'torch_compile_mode': None, 'dispatch_batches': None, 'split_batches': False, 'include_tokens_per_second': False, 'include_num_input_tokens_seen': False, 'neftune_noise_alpha': None}
2024-03-27 09:51:04,866 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 09:51:04,869 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:02,602 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:02,607 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:02,607 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:02,722 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:03,152 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:03,152 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:03,180 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:03,181 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:03,181 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:03,274 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:03,826 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:03,826 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:03,871 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:03,876 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:03,876 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:03,933 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:03,950 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:03,951 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:04,008 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:04,013 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:04,014 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:04,079 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:04,084 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:04,084 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:04,164 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:04,188 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:04,189 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:04,269 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:05,495 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:05,495 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:05,641 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:05,643 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:05,643 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:05,747 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:05,752 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:05,753 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:05,907 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:06,782 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:06,783 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:06,825 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:08,108 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:08,108 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:08,133 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:08,137 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:08,137 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:08,193 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:08,195 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:03:08,196 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 11:03:08,238 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 11:03:08,564 INFO    MainThread:22230 [wandb_run.py:_config_callback():1347] config_cb None None {'vocab_size': 30522, 'max_position_embeddings': 512, 'sinusoidal_pos_embds': False, 'n_layers': 6, 'n_heads': 12, 'dim': 768, 'hidden_dim': 3072, 'dropout': 0.1, 'attention_dropout': 0.1, 'activation': 'gelu', 'initializer_range': 0.02, 'qa_dropout': 0.1, 'seq_classif_dropout': 0.2, 'return_dict': True, 'output_hidden_states': False, 'output_attentions': False, 'torchscript': False, 'torch_dtype': None, 'use_bfloat16': False, 'tf_legacy_loss': False, 'pruned_heads': {}, 'tie_word_embeddings': True, 'is_encoder_decoder': False, 'is_decoder': False, 'cross_attention_hidden_size': None, 'add_cross_attention': False, 'tie_encoder_decoder': False, 'max_length': 20, 'min_length': 0, 'do_sample': False, 'early_stopping': False, 'num_beams': 1, 'num_beam_groups': 1, 'diversity_penalty': 0.0, 'temperature': 1.0, 'top_k': 50, 'top_p': 1.0, 'typical_p': 1.0, 'repetition_penalty': 1.0, 'length_penalty': 1.0, 'no_repeat_ngram_size': 0, 'encoder_no_repeat_ngram_size': 0, 'bad_words_ids': None, 'num_return_sequences': 1, 'chunk_size_feed_forward': 0, 'output_scores': False, 'return_dict_in_generate': False, 'forced_bos_token_id': None, 'forced_eos_token_id': None, 'remove_invalid_values': False, 'exponential_decay_length_penalty': None, 'suppress_tokens': None, 'begin_suppress_tokens': None, 'architectures': ['DistilBertForMaskedLM'], 'finetuning_task': None, 'id2label': {0: '0', 1: '1'}, 'label2id': {'0': 0, '1': 1}, 'tokenizer_class': None, 'prefix': None, 'bos_token_id': None, 'pad_token_id': 0, 'eos_token_id': None, 'sep_token_id': None, 'decoder_start_token_id': None, 'task_specific_params': None, 'problem_type': None, '_name_or_path': 'distilbert/distilbert-base-uncased', 'transformers_version': '4.36.1', 'model_type': 'distilbert', 'tie_weights_': True, 'output_dir': './models/distilbert-v0', 'overwrite_output_dir': False, 'do_train': False, 'do_eval': True, 'do_predict': False, 'evaluation_strategy': 'epoch', 'prediction_loss_only': False, 'per_device_train_batch_size': 4, 'per_device_eval_batch_size': 4, 'per_gpu_train_batch_size': None, 'per_gpu_eval_batch_size': None, 'gradient_accumulation_steps': 1, 'eval_accumulation_steps': None, 'eval_delay': 0, 'learning_rate': 2e-05, 'weight_decay': 0.01, 'adam_beta1': 0.9, 'adam_beta2': 0.999, 'adam_epsilon': 1e-08, 'max_grad_norm': 1.0, 'num_train_epochs': 10, 'max_steps': -1, 'lr_scheduler_type': 'linear', 'lr_scheduler_kwargs': {}, 'warmup_ratio': 0.0, 'warmup_steps': 0, 'log_level': 'passive', 'log_level_replica': 'warning', 'log_on_each_node': True, 'logging_dir': './models/distilbert-v0/runs/Mar27_11-03-08_X395', 'logging_strategy': 'steps', 'logging_first_step': False, 'logging_steps': 500, 'logging_nan_inf_filter': True, 'save_strategy': 'epoch', 'save_steps': 500, 'save_total_limit': None, 'save_safetensors': True, 'save_on_each_node': False, 'save_only_model': False, 'no_cuda': False, 'use_cpu': False, 'use_mps_device': False, 'seed': 42, 'data_seed': None, 'jit_mode_eval': False, 'use_ipex': False, 'bf16': False, 'fp16': False, 'fp16_opt_level': 'O1', 'half_precision_backend': 'auto', 'bf16_full_eval': False, 'fp16_full_eval': False, 'tf32': None, 'local_rank': 0, 'ddp_backend': None, 'tpu_num_cores': None, 'tpu_metrics_debug': False, 'debug': [], 'dataloader_drop_last': False, 'eval_steps': None, 'dataloader_num_workers': 0, 'past_index': -1, 'run_name': './models/distilbert-v0', 'disable_tqdm': False, 'remove_unused_columns': True, 'label_names': None, 'load_best_model_at_end': True, 'metric_for_best_model': 'loss', 'greater_is_better': False, 'ignore_data_skip': False, 'fsdp': [], 'fsdp_min_num_params': 0, 'fsdp_config': {'min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}, 'fsdp_transformer_layer_cls_to_wrap': None, 'deepspeed': None, 'label_smoothing_factor': 0.0, 'optim': 'adamw_torch', 'optim_args': None, 'adafactor': False, 'group_by_length': False, 'length_column_name': 'length', 'report_to': ['tensorboard', 'wandb'], 'ddp_find_unused_parameters': None, 'ddp_bucket_cap_mb': None, 'ddp_broadcast_buffers': None, 'dataloader_pin_memory': True, 'dataloader_persistent_workers': False, 'skip_memory_metrics': True, 'use_legacy_prediction_loop': False, 'push_to_hub': False, 'resume_from_checkpoint': None, 'hub_model_id': None, 'hub_strategy': 'every_save', 'hub_token': '<HUB_TOKEN>', 'hub_private_repo': False, 'hub_always_push': False, 'gradient_checkpointing': False, 'gradient_checkpointing_kwargs': None, 'include_inputs_for_metrics': False, 'fp16_backend': 'auto', 'push_to_hub_model_id': None, 'push_to_hub_organization': None, 'push_to_hub_token': '<PUSH_TO_HUB_TOKEN>', 'mp_parameters': '', 'auto_find_batch_size': False, 'full_determinism': False, 'torchdynamo': None, 'ray_scope': 'last', 'ddp_timeout': 1800, 'torch_compile': False, 'torch_compile_backend': None, 'torch_compile_mode': None, 'dispatch_batches': None, 'split_batches': False, 'include_tokens_per_second': False, 'include_num_input_tokens_seen': False, 'neftune_noise_alpha': None}
2024-03-27 11:04:41,812 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 11:04:41,874 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:39,599 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:39,604 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:39,605 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:39,785 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:40,678 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:40,679 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:40,807 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:40,809 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:40,811 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:40,944 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:41,424 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:41,425 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:41,488 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:41,496 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:41,496 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:41,668 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:41,775 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:41,775 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:41,872 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:41,884 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:41,884 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:41,984 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:42,001 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:42,002 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:42,110 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:42,173 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:42,174 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:42,316 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:42,322 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:42,324 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:39:42,494 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:39:42,910 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:39:42,910 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:08,963 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:08,967 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:08,969 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:09,103 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:09,769 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:09,770 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:09,829 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:09,830 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:09,831 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:09,949 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:10,216 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:10,217 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:10,298 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:10,305 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:10,307 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:10,448 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:10,463 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:10,463 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:10,572 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:10,582 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:10,582 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:10,691 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:10,700 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:10,700 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:10,905 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:10,942 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:10,942 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:11,154 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:11,157 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:11,159 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:11,352 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:13,832 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:13,833 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:14,205 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:14,208 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:14,208 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:14,759 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:14,764 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:14,766 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:14,962 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:15,819 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:15,819 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:15,898 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:17,379 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:17,380 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:17,432 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:17,441 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:17,442 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:17,576 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
2024-03-27 13:40:17,579 INFO    MainThread:22230 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 13:40:17,580 INFO    MainThread:22230 [wandb_init.py:_pause_backend():438] pausing backend
2024-03-27 13:40:17,710 INFO    MainThread:22230 [wandb_init.py:_resume_backend():443] resuming backend
